USA/NY-Wadsworth-21493-01/2020	EPI_ISL_525621	True	True	False	False	False	False	False
USA/NY-Wadsworth-26730-01/2020	EPI_ISL_525626	True	True	False	False	True	True	True
USA/NY-Wadsworth-28157-01/2020	EPI_ISL_525630	True	True	True	True	False	True	True
USA/NY-Wadsworth-29118-01/2020	EPI_ISL_676762	True	True	True	True	True	True	False
USA/OH-ODH-SC21713/2020	EPI_ISL_935520	True	False	False	False	False	False	False
USA/OH-OSUP0016/2020	EPI_ISL_427288	True	False	False	False	False	False	False
USA/OH-QDX-906/2020	EPI_ISL_571685	True	False	False	False	False	False	False
USA/PA-CDC-8398/2020	EPI_ISL_450802	True	False	False	False	False	False	False
USA/PA-MGEL107/2020	EPI_ISL_454384	True	False	False	False	False	False	False
USA/PA-QDX-1888/2020	EPI_ISL_604279	True	False	False	False	False	False	False
USA/SC-DHEC-0001/2020	EPI_ISL_491097	True	True	True	False	False	False	True
USA/SC-DHEC-0003/2020	EPI_ISL_491098	True	True	True	True	True	True	False
USA/SC-DHEC-0008/2020	EPI_ISL_491099	True	True	True	True	True	True	True
USA/SC-DHEC-0014/2020	EPI_ISL_529171	True	True	True	True	True	True	True
USA/SC-DHEC-0031/2020	EPI_ISL_529173	True	True	True	True	True	True	True
USA/SC-DHEC-0032/2020	EPI_ISL_529174	True	True	True	True	True	True	True
USA/SC-DHEC-0046/2020	EPI_ISL_491101	True	True	True	True	True	True	True
USA/SC-DHEC-0048/2020	EPI_ISL_491102	True	True	True	True	True	True	True
USA/SC-DHEC-0050/2020	EPI_ISL_491103	True	True	True	True	True	True	True
